old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
285,Recovery Property Tests,9144,9162,19,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
286,MVCC Visibility Tests,9163,9186,24,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
287,Isolation Tests,9187,9205,19,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
288,Locking Tests,9206,9228,23,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),PENDING,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation.
289,Group Commit Benchmarks,9229,9257,29,9,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
290,Checkpoint/Recovery Benchmarks,9258,9282,25,9,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
291,Vacuum Benchmarks,9283,9309,27,9,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),PENDING,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation.
292,Deliberately Deferred Transaction Features,9310,9339,30,9,DEFERRED_SCOPE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve explicitly deferred functionality as a scope boundary and consolidate it by subsystem.
293,High-Reward Future Transaction Experiments,9340,9364,25,9,FUTURE_EXPERIMENTS / RATIONALE,yes,no,CONSOLIDATE,ARCHITECTURE_NEW.md §C — Deferred Features and Future Experiments,PENDING,Preserve future experiment ideas without presenting them as current v1 requirements.
294,Transaction/Durability Invariants,9365,9405,41,9,ARCHITECTURAL_INVARIANTS,yes,no,MERGE_AND_DEDUPLICATE,ARCHITECTURE_NEW.md §B — Global Invariants,PENDING,Preserve every invariant; colocate subsystem-specific invariants with their owning chapters where useful.
295,Modules Added by This Architecture,9406,9458,53,9,IMPLEMENTATION_GUIDANCE / SOURCE_LAYOUT,yes,no,MOVE_OUT_OR_SPLIT,DEVELOPMENT.md (proposed); subsystem-boundary constraints stay in architecture,PENDING,Exact filenames/source trees are implementation guidance; preserve only architectural boundaries in the contract.
296,Implementation Order for the Transaction/Durability Core,9459,9539,81,9,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
297,Transaction/Durability Milestone 1,9540,9561,22,9,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
298,Transaction/Durability Milestone 2,9562,9580,19,9,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
299,Transaction/Durability Milestone 3,9581,9600,20,9,PROJECT_ROADMAP / MILESTONE,yes,no,MOVE_OUT_OF_ARCHITECTURE,DEVELOPMENT.md (proposed),PENDING,Implementation sequence and milestone targets are project planning rather than system architecture.
300,Architecture Status After This Section,9601,9653,53,9,PROJECT_STATE + ARCHITECTURE_SUMMARY,yes,no,SPLIT_AND_MOVE,PROJECT_STATE.md + ARCHITECTURE_NEW.md §2 — System Architecture and Dependency Model where a unique end-to-end architecture summary remains useful,PENDING,Remove historical progress/status language; retain only unique architectural summaries/diagrams.
301,"Catalog, SQL Front End, Binder, Expression, and Logical Plan Contract",9654,9695,42,10,SUBSYSTEM_CONTRACT_INTRODUCTION,yes,no,MERGE_INTO_PART_INTRODUCTION,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Use as subsystem framing; do not retain a second independent contract layer.
302,Upper-Layer Dependency Direction,9696,9737,42,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
303,Catalog Philosophy,9738,9774,37,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
304,Database Namespace Model,9775,9803,29,10,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
305,Catalog Object Identifiers,9804,9824,21,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
306,Catalog System Tables,9825,9920,96,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
307,Catalog Bootstrap,9921,9945,25,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
308,Catalog Cache,9946,9965,20,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
309,Catalog Descriptor Lifetime,9966,9986,21,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
310,Schema Versioning,9987,10010,24,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
311,Column Identity vs Position,10011,10043,33,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §16 — Catalog and Schema Metadata,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
312,SQL Type System,10044,10072,29,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
313,LogicalType Representation,10073,10104,32,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
314,NULL Is Not an Ordinary Runtime Type,10105,10131,27,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
315,Type Promotion,10132,10158,27,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
316,String Coercion Policy,10159,10178,20,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
317,Boolean Context,10179,10194,16,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
318,SQL Three-Valued Logic,10195,10224,30,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
319,Comparison and NULL,10225,10266,42,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
320,Initial Cast Model,10267,10298,32,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
321,Type Resolution API,10299,10325,27,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
322,SQL Value Representation,10326,10354,29,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §17 — SQL Type and Value System,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
323,Lexer,10355,10373,19,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
324,Lexer Token Classes,10374,10400,27,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
325,Identifier Case Rules,10401,10438,38,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
326,SQL String Literals,10439,10460,22,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
327,Numeric Literal Lexing,10461,10486,26,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
328,Comments,10487,10508,22,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
329,Source Locations,10509,10527,19,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
330,Parser Architecture,10528,10559,32,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
331,Initial SQL Statement Set,10560,10593,34,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
332,Initial SELECT Grammar Surface,10594,10633,40,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
333,Subqueries,10634,10654,21,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
334,AST Philosophy,10655,10686,32,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
335,AST Ownership,10687,10703,17,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
336,Expression Precedence,10704,10732,29,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §18 — Lexer, Parser, and AST",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
337,Binder Responsibilities,10733,10768,36,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
338,Binding Context / Scope,10769,10809,41,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
339,Bound Column Reference,10810,10834,25,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
340,Unqualified Column Resolution,10835,10860,26,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
341,Qualified Column Resolution,10861,10881,21,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
342,SELECT * Expansion,10882,10907,26,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
343,Output Names,10908,10930,23,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
344,Expression IR,10931,10965,35,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
345,Expression Immutability,10966,10984,19,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
346,Expression Ownership,10985,10996,12,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
347,Operator Registry,10997,11019,23,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
348,Function Registry,11020,11045,26,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
349,Function Volatility,11046,11071,26,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
350,Aggregate Expressions,11072,11101,30,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
351,Aggregate Query Semantics,11102,11127,26,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
352,HAVING,11128,11155,28,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
353,ORDER BY Resolution,11156,11186,31,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
354,LIMIT / OFFSET,11187,11211,25,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
355,DISTINCT,11212,11229,18,10,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
356,CASE,11230,11253,24,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
357,IN List,11254,11279,26,10,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
358,Parameters,11280,11298,19,10,ARCHITECTURE_CONTRACT,no,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §19 — Binding and Expression Semantics,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
359,Logical Plan Node Contract,11299,11326,28,11,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,"ARCHITECTURE_NEW.md §20 — Logical Plans, Properties, and Rewrites",PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
