old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
208,Unique-Key Lock Key,7126,7142,17,7,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §11 — Logical Locking and Write Conflicts,MIGRATED_PASS7,"Preserve normative semantics; reorganize into the canonical subsystem chapter. UniqueLockKey `(IndexId, full encoded user-key bytes)` and full-key collision resolution migrated to §11.8."
209,Unique-Key Lock Protocol,7143,7166,24,7,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §11 — Logical Locking and Write Conflicts,MIGRATED_PASS7,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Unique-key lock acquisition for INSERT/UPDATE/DELETE, transaction duration, deterministic key order, NULL-key rule migrated to §11.9."
210,Unique Check Semantics,7167,7184,18,7,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §11 — Logical Locking and Write Conflicts,MIGRATED_PASS7,Preserve normative semantics; reorganize into the canonical subsystem chapter. Current-state uniqueness scan across all physical B+ matches and heap/status evaluation migrated to §11.10.
211,Lock Duration,7185,7202,18,7,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §11 — Logical Locking and Write Conflicts,MIGRATED_PASS7,Preserve normative semantics; reorganize into the canonical subsystem chapter. Strict transaction-duration tuple/unique lock lifetime migrated to §11.11.
212,Lock Table,7203,7233,31,7,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §11 — Logical Locking and Write Conflicts,MIGRATED_PASS7,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Initial mutex/hash-map LockQueue, current owner/FIFO waiters, exclusive compatibility and future extensibility migrated to §11.12."
213,Deadlock Detection,7234,7262,29,7,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §11 — Logical Locking and Write Conflicts,MIGRATED_PASS7,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Wait-for graph, cycle detection options, highest-TxnId victim, cancellation/wakeup and timeout fallback migrated to §11.13."
214,B+ Tree Latches Are Not LockManager Locks,7263,7282,20,7,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §11 — Logical Locking and Write Conflicts,MIGRATED_PASS7,Preserve normative semantics; reorganize into the canonical subsystem chapter. Hard separation between B+/heap/buffer latches and LockManager logical locks migrated to §11.14.
215,WAL Physical Organization,7283,7318,36,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
216,WAL Record Alignment,7319,7341,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
217,WAL Record Header,7342,7376,35,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
218,Per-Transaction WAL Chain,7377,7411,35,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
219,WAL Record Types,7412,7440,29,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
220,PAGE_DELTA Record,7441,7481,41,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
221,PAGE_INIT Record,7482,7504,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
222,Torn-Page Protection,7505,7528,24,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
223,Full-Page Image Semantics,7529,7557,29,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
224,Why Full-Page Images Are Checkpoint-Epoch Based,7558,7583,26,8,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
225,B+ Tree Mini-Transactions,7584,7611,28,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
226,Atomic BTREE_MTR WAL Record,7612,7642,31,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
227,B+ Mini-Transaction No-Flush Barrier,7643,7682,40,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
228,B+ Tree Changes Survive User Abort,7683,7709,27,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
229,Heap WAL Ordering Relative to Index WAL,7710,7728,19,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
230,WAL Buffer,7729,7763,35,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
231,WAL Writer / Flusher,7764,7786,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
232,Group Commit,7787,7815,29,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
233,Commit Coordinator,7816,7838,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
234,Synchronous Commit,7839,7860,22,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
235,Dirty Page recLSN,7861,7897,37,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
236,WAL-Before-Data Restatement,7898,7926,29,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §12 — Write-Ahead Logging and Commit Durability,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
237,Database Control File,7927,7970,44,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
238,Control File Update Frequency,7971,7984,14,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
239,Fuzzy Checkpoint Goal,7985,7996,12,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
240,Checkpoint Protocol,7997,8018,22,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
241,Dirty-Page Table Checkpoint Entry,8019,8037,19,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
242,Active Writer Transaction Checkpoint Entry,8038,8056,19,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
243,Checkpoint Data Chunking,8057,8079,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
244,Checkpoint Redo Start,8080,8102,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
245,WAL Recycling,8103,8125,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
246,Recovery Startup: WAL Tail Validation,8126,8142,17,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
247,Recovery Phase 1: Analysis,8143,8185,43,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
248,Recovery Phase 2: Redo,8186,8219,34,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
249,Redo and Corrupt/Torn Data Pages,8220,8243,24,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
250,Recovery Phase 3: Loser Resolution,8244,8266,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
251,No CLRs in v1 User-DML Recovery,8267,8282,16,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
252,Recovery of Transaction Status Pages,8283,8302,20,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
253,Recovery of Approximate Metadata,8303,8324,22,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
254,Recovery Completion,8325,8348,24,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
255,Crash-Recovery Correctness Principle,8349,8382,34,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
256,Vacuum Global Visibility Horizon,8383,8406,24,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
257,Why Active Transactions Alone Are Not the Vacuum Horizon,8407,8432,26,9,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
258,Tuple Version Garbage Eligibility,8433,8464,32,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
259,Vacuum Treatment of In-Progress Metadata,8465,8481,17,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
260,Two-Phase Physical RID Reclamation,8482,8519,38,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
261,Read Epoch Manager,8520,8552,33,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
262,Why Snapshot Visibility Alone Is Not Enough for RID Reuse,8553,8574,22,9,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
263,DEAD Slot Persistence Across Crash,8575,8591,17,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
264,Vacuum Index-Cleanup Protocol,8592,8619,28,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
265,Vacuum Version-Chain Splicing,8620,8650,31,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
266,Vacuum and Concurrent Updates,8651,8677,27,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
267,DEAD to UNUSED Transition,8678,8697,20,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
268,Vacuum Handling of Aborted `xmax`,8698,8720,23,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
269,Freezing Ancient Live Tuples,8721,8745,25,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
270,Transaction Status Truncation,8746,8771,26,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
271,Vacuum and B+ Tree Garbage,8772,8796,25,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
272,Vacuum and FSM,8797,8812,16,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
273,Vacuum and Statistics,8813,8833,21,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,PENDING,Preserve normative semantics; reorganize into the canonical subsystem chapter.
