old_section,old_title,start_line,end_line,source_lines,rewrite_pass,source_role,locked_marker,rationale_present,migration,target,migration_status,notes
243,Checkpoint Data Chunking,8057,8079,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_WITH_FORMAT_GAP_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Checkpoint chunking/completeness/control update ordering migrated to §13.8; exact framing remains R-025/R-027.
244,Checkpoint Redo Start,8080,8102,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Redo start=min DPT rec_lsn with checkpoint fallback migrated to §13.9.
245,WAL Recycling,8103,8125,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Conservative WAL recycling/retention migrated to §13.10.
246,Recovery Startup: WAL Tail Validation,8126,8142,17,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Startup WAL tail validation/truncation semantics migrated to §13.11.
247,Recovery Phase 1: Analysis,8143,8185,43,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Analysis reconstruction/DPT/MTR/terminal handling/loser classification migrated to §13.12.
248,Recovery Phase 2: Redo,8186,8219,34,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Redo page-record/MTR logic and torn-MTR rejection migrated to §13.13.
249,Redo and Corrupt/Torn Data Pages,8220,8243,24,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Torn/corrupt page reconstruction/full-image/unrecoverable rule migrated to §13.14.
250,Recovery Phase 3: Loser Resolution,8244,8266,23,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Loser ABORTED publication/recovery abort records/status/WAL/checkpoint and no physical undo migrated to §13.15.
251,No CLRs in v1 User-DML Recovery,8267,8282,16,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_REFINEMENT_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. No ordinary user-DML CLR rule migrated to §13.16; concrete recovery resolves R-002.
252,Recovery of Transaction Status Pages,8283,8302,20,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Terminal WAL authority for stale txn-status pages migrated to §13.17.
253,Recovery of Approximate Metadata,8303,8324,22,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Approximate metadata stale/rebuildable recovery behavior migrated to §13.18.
254,Recovery Completion,8325,8348,24,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Recovery completion gate before ONLINE migrated to §13.19.
255,Crash-Recovery Correctness Principle,8349,8382,34,8,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §13 — Checkpointing and Crash Recovery,MIGRATED_PASS8,Preserve normative semantics; reorganize into the canonical subsystem chapter. Crash-recovery correctness principle migrated to §13.20.
256,Vacuum Global Visibility Horizon,8383,8406,24,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Registered-snapshot global xmin horizon and no-snapshot next_txn_id fallback migrated to §14.2.
257,Why Active Transactions Alone Are Not the Vacuum Horizon,8407,8432,26,9,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_RATIONALE_PASS9,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Active snapshots, not transaction existence, as authoritative vacuum horizon migrated to §14.2."
258,Tuple Version Garbage Eligibility,8433,8464,32,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Aborted-creator and globally-dead committed-version garbage eligibility migrated to §14.3.
259,Vacuum Treatment of In-Progress Metadata,8465,8481,17,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. IN_PROGRESS skip/retry and no waiting under physical latches migrated to §14.4.
260,Two-Phase Physical RID Reclamation,8482,8519,38,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. NORMAL -> DEAD -> grace -> UNUSED two-phase physical RID reclamation migrated to §14.5.
261,Read Epoch Manager,8520,8552,33,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_WITH_GAP_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. ReadEpochManager purpose/registration/retirement semantics migrated to §14.6; exact epoch arithmetic remains R-028.
262,Why Snapshot Visibility Alone Is Not Enough for RID Reuse,8553,8574,22,9,ARCHITECTURE_CONTRACT + RATIONALE,yes,yes,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_RATIONALE_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Why MVCC alone cannot protect physical RID identity migrated to §14.7.
263,DEAD Slot Persistence Across Crash,8575,8591,17,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Persistent DEAD crash outcomes and process-local epoch reset across recovery migrated to §14.8.
264,Vacuum Index-Cleanup Protocol,8592,8619,28,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Exact index-cleanup-before-DEAD/revalidation/retirement protocol migrated to §14.9.
265,Vacuum Version-Chain Splicing,8620,8650,31,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Version-chain successor splicing before physical reuse migrated to §14.10.
266,Vacuum and Concurrent Updates,8651,8677,27,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Vacuum candidate revalidation and no heap-latch-across-B+ rule migrated to §14.11.
267,DEAD to UNUSED Transition,8678,8697,20,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_WITH_GAP_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Grace-gated DEAD -> UNUSED/WAL/FSM transition migrated to §14.12; exact grace arithmetic remains R-028.
268,Vacuum Handling of Aborted `xmax`,8698,8720,23,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Aborted xmax normalization migrated to §14.13.1.
269,Freezing Ancient Live Tuples,8721,8745,25,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Ancient committed creator freezing to FROZEN_TXN_ID migrated to §14.13.2.
270,Transaction Status Truncation,8746,8771,26,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_WITH_COHERENCE_GAP_PASS9,"Preserve normative semantics; reorganize into the canonical subsystem chapter. Status-page retirement eligibility migrated to §14.14; physical prefix reclamation conflicts with current absolute mapping unless another mechanism is defined, R-029."
271,Vacuum and B+ Tree Garbage,8772,8796,25,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Exact B+ garbage cleanup and structural MTR side effects migrated to §14.15.
272,Vacuum and FSM,8797,8812,16,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Post-reclamation FSM update/advisory batching migrated to §14.16.
273,Vacuum and Statistics,8813,8833,21,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Vacuum maintenance counters and ANALYZE separation migrated to §14.16.
274,Manual Vacuum First,8834,8856,23,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §14 — Vacuum and Storage Reclamation,MIGRATED_WITH_CLASSIFICATION_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Explicit/manual vacuum capability retained in §14.17; implementation-order wording removed and background scheduler remains deferred.
275,Transaction + Index + Heap INSERT Protocol,8857,8888,32,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. End-to-end INSERT ordering migrated to §15.2.
276,Transaction + Index + Heap UPDATE Protocol,8889,8927,39,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. End-to-end UPDATE ordering migrated to §15.3.
277,Transaction + Heap DELETE Protocol,8928,8955,28,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. End-to-end DELETE ordering migrated to §15.4.
278,Transaction COMMIT Protocol,8956,8981,26,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_INTEGRATION_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Detailed persistent-write COMMIT sequence integrated in §15.5.
279,Transaction ABORT Protocol,8982,9004,23,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_INTEGRATION_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Detailed ABORT/no-physical-undo sequence integrated in §15.6.
280,Statement Retry Boundary,9005,9021,17,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §15 — Transactional Write Protocols,MIGRATED_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. READ COMMITTED retry-safe external-output boundary migrated to §15.7.
281,Error Categories,9022,9044,23,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §39 — Error and Corruption Model,MIGRATED_CROSSCUTTING_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Transaction/durability error categories migrated to §39.1.
282,Transaction Observability,9045,9094,50,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,MIGRATED_CROSSCUTTING_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Transaction/WAL/recovery/vacuum observability migrated to §40.3.
283,Transaction Debug Introspection,9095,9118,24,9,ARCHITECTURE_CONTRACT,yes,no,REWRITE_CANONICALLY,ARCHITECTURE_NEW.md §40 — Observability and EXPLAIN,MIGRATED_CROSSCUTTING_PASS9,Preserve normative semantics; reorganize into the canonical subsystem chapter. Internal transaction/recovery debug introspection migrated to §40.4.
284,Crash Injection Framework,9119,9143,25,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS9,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Crash/fault-injection obligations migrated to §41.3.
285,Recovery Property Tests,9144,9162,19,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS9,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Recovery property/model-check obligation migrated to §41.3.
286,MVCC Visibility Tests,9163,9186,24,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS9,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. MVCC visibility test dimensions migrated to §41.3.
287,Isolation Tests,9187,9205,19,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS9,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Isolation verification obligations migrated to §41.3.
288,Locking Tests,9206,9228,23,9,VERIFICATION_REQUIREMENT,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §41 — Verification Requirements + VERIFICATION.md (proposed),MIGRATED_VERIFICATION_PASS9,Keep architecture-level verification obligations; move detailed test recipes/checklists to verification documentation. Logical-lock/deadlock verification obligations migrated to §41.3.
289,Group Commit Benchmarks,9229,9257,29,9,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),MIGRATED_PERFORMANCE_PASS9,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation. Group-commit measurement matrix/metrics migrated to §42.2.
290,Checkpoint/Recovery Benchmarks,9258,9282,25,9,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),MIGRATED_PERFORMANCE_PASS9,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation. Checkpoint/recovery measurement dimensions migrated to §42.2.
291,Vacuum Benchmarks,9283,9309,27,9,PERFORMANCE_VERIFICATION,yes,no,SPLIT_AND_MERGE,ARCHITECTURE_NEW.md §42 — Performance Requirements + VERIFICATION.md (proposed),MIGRATED_PERFORMANCE_PASS9,Keep required performance properties/metrics; move benchmark procedures/checklists to verification documentation. Vacuum measurement dimensions/workloads migrated to §42.2.
